video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
YcsgJjPFU24_000000_000010,counterfactual_reason,Why?,True,1,False,4,regressed
lLYp4b_p_wg_000381_000391,descriptive,What color of [person_1]'s T - shirt?,True,0,False,1,regressed
fFoMBgY36J0_000019_000029,counterfactual_reason,Why?,True,2,False,4,regressed
ULBm6qUTcOo_000066_000076,predictive_reason,Why?,True,2,False,1,regressed
b0yDle1PGe8_000000_000010,counterfactual_reason,Why?,True,2,False,1,regressed
CzU4OhV2I9I_000020_000030,counterfactual_reason,Why?,True,2,False,0,regressed
1HSvQkPWUEE_000013_000023,predictive_reason,Why?,True,3,False,0,regressed
1HSvQkPWUEE_000013_000023,counterfactual,What will happen if the power is out?,True,2,False,3,regressed
fl888hN0IRs_000012_000022,counterfactual_reason,Why?,True,3,False,4,regressed
tGdpymIveRQ_000273_000283,explanatory,Why is [person_1] outside?,True,0,False,4,regressed
a9F1pHmc3rI_000208_000218,predictive_reason,Why?,True,3,False,1,regressed
_H1HkNMiZiY_000001_000011,counterfactual_reason,Why?,True,0,False,4,regressed
UpB1KuhHHRc_000065_000075,predictive,What is [person_1] going to do?,True,1,False,4,regressed
UpB1KuhHHRc_000065_000075,counterfactual_reason,Why?,True,2,False,1,regressed
QYS_6Cse6JU_000030_000040,counterfactual_reason,Why?,True,2,False,0,regressed
WZ4Nw9liyog_000026_000036,predictive_reason,Why?,True,3,False,1,regressed
q8ps_3F34X4_000377_000387,counterfactual,What would happen if the cymbals in hands of [person_1] is broken ?,True,1,False,3,regressed
-kDvOjZZx2o_000078_000088,counterfactual,What will happen if it doesn't rain?,True,1,False,4,regressed
-kDvOjZZx2o_000078_000088,counterfactual_reason,Why?,True,2,False,1,regressed
qoKDmDMfJg8_000005_000015,descriptive,What is [person_1] wearing?,True,2,False,1,regressed
WmL6UEqtTK4_000694_000704,counterfactual,What will happen if [person_1]'s wife asks [person_2] for giving up smoking pipe?,True,1,False,3,regressed
cgFRoraFM5E_000016_000026,explanatory,Why is [person_1] watering the [dog_1]?,True,0,False,4,regressed
a83F9mj8BXQ_000069_000079,predictive_reason,Why?,True,1,False,4,regressed
Tt4htr0F8V4_000017_000027,predictive,What is [person_2] going to do?,True,1,False,4,regressed
Tt4htr0F8V4_000017_000027,counterfactual_reason,Why?,True,4,False,0,regressed
k151-Wev2sU_000017_000027,counterfactual_reason,Why?,True,4,False,3,regressed
keUU9I3Gc-Q_000004_000014,descriptive,Where is [person_1]?,True,2,False,1,regressed
qd-L78kPhvY_000039_000049,descriptive,Where is [potted plant_4]?,True,4,False,1,regressed
aitap_15TgY_000005_000015,counterfactual_reason,Why?,True,3,False,1,regressed
HXBmi07Lvv0_000014_000024,predictive_reason,Why?,True,3,False,1,regressed
3KT5FoCfpY8_000019_000029,predictive_reason,Why?,True,1,False,0,regressed
tbJa0D7Z2Fs_000031_000041,predictive_reason,Why?,True,1,False,2,regressed
LAXx7YSg2Ak_000088_000098,descriptive,Where is [book_1] ?,True,0,False,1,regressed
cxsRo2YKEBw_000164_000174,counterfactual,What will happen if [person_1] is sleepy ?,True,2,False,3,regressed
W47a5-ltIqc_000003_000013,counterfactual_reason,Why?,True,0,False,1,regressed
7-onTwr8nUI_000004_000014,descriptive,Where is the [keyboard_1]?,True,0,False,2,regressed
7-onTwr8nUI_000004_000014,predictive_reason,Why?,True,2,False,4,regressed
cscYLMEPU5I_000033_000043,explanatory,Why does [person_2] smell [person_1]'s feet?,True,3,False,2,regressed
Wi2U-ISmxjU_000263_000273,counterfactual_reason,Why?,True,3,False,0,regressed
mHDdn4z-cjI_000076_000086,predictive,What will [person_1] do after a while?,True,4,False,1,regressed
mHDdn4z-cjI_000076_000086,counterfactual,What will happen if there is a loud noise?,True,4,False,3,regressed
fbI0WsOLe8Q_000000_000010,predictive_reason,Why?,True,1,False,0,regressed
NC5QAnXAwT0_000001_000011,counterfactual,What will happen if [person_1] falls?,True,0,False,1,regressed
G-5dcHaaCNs_000000_000010,counterfactual_reason,Why?,True,4,False,0,regressed
Ua03Vk6-MEE_000343_000353,counterfactual,What will happen if [person_1] smokes hookah?,True,3,False,1,regressed
GB60t30jmjI_000056_000066,predictive,What is [person_1] going to do after playing?,True,2,False,1,regressed
j3rs92OHJ00_000051_000061,counterfactual,What will happen if [person_1] is thirsty?,True,2,False,0,regressed
j3rs92OHJ00_000051_000061,counterfactual_reason,Why?,True,2,False,1,regressed
Ot_HmGt-Hx4_000004_000014,explanatory,Why is [person_1] holding maracas?,True,4,False,0,regressed
TDdc69big9Y_000013_000023,descriptive,Where is [person_1]?,True,0,False,4,regressed
YX7cVTiLxI4_000127_000137,counterfactual_reason,Why?,True,4,False,2,regressed
ag2pbbRQx5o_000000_000010,predictive_reason,Why?,True,4,False,2,regressed
O0eGDzYM2EA_000005_000015,explanatory,Why is [person_1] doing head stand?,True,1,False,3,regressed
OcvSsrs7ono_000000_000010,predictive_reason,Why?,True,2,False,4,regressed
OcvSsrs7ono_000000_000010,counterfactual,What if the power goes out?,True,1,False,0,regressed
KIdxBwqNWeI_000012_000022,predictive,What is [person_2] going to do?,True,1,False,0,regressed
KIdxBwqNWeI_000012_000022,predictive_reason,Why?,True,0,False,2,regressed
Rna2LgSsPSs_000056_000066,predictive,What is [person_2] going to do?,True,2,False,3,regressed
BLuW3gpcYzo_000018_000028,explanatory,Why is [person_4] running?,True,4,False,1,regressed
BLuW3gpcYzo_000018_000028,predictive,What will [person_4] do after running for a long time?,True,2,False,3,regressed
vACyNvJGnIE_000032_000042,predictive,What is [person_2] going to do?,True,4,False,0,regressed
vACyNvJGnIE_000032_000042,predictive_reason,Why?,True,4,False,1,regressed
h8pku5Z9K9M_000101_000111,counterfactual,What would happen if [person_1] didn't hold [sheep_1] tight?,True,2,False,1,regressed
7OKdvtTySBU_000044_000054,counterfactual_reason,Why?,True,0,False,2,regressed
EsarK5343U4_000335_000345,counterfactual_reason,Why?,True,1,False,3,regressed
T8QcMK1MYLY_000156_000166,predictive,What will [person_4] do after the competition begins?,True,4,False,1,regressed
T8QcMK1MYLY_000156_000166,counterfactual,What will happen if [person_4] learns how to glide?,True,3,False,4,regressed
a-Z8xYEr_PA_000073_000083,predictive,What is [person_1] going to do?,True,4,False,2,regressed
OF0f3ZQRbtI_000017_000027,predictive,What will [person_2] do next after seeing the parcel?,True,4,False,2,regressed
vc9wYTDwZaw_000073_000083,explanatory,Why is [person_1] in the room?,True,3,False,2,regressed
gErBxSZ9DX8_000374_000384,descriptive,What color is [person_1]'s T - shirt?,True,4,False,3,regressed
a1nlADNQGK0_000001_000011,descriptive,Where is [person_1]?,True,1,False,4,regressed
e69dkonSVXY_000132_000142,counterfactual,"If the slime is too wet , what will happen?",True,1,False,0,regressed
tFJinmW3iTI_000048_000058,counterfactual,What will happen if [person_1] bites [person_2]?,True,0,False,2,regressed
r4VEecq0qFc_000040_000050,explanatory,Why does [person_1] press the white button?,True,0,False,3,regressed
r4VEecq0qFc_000040_000050,predictive_reason,Why?,True,1,False,0,regressed
8L-G92dnLsM_000094_000104,counterfactual_reason,Why?,True,2,False,0,regressed
_rCQ-AcUqgA_000010_000020,counterfactual_reason,Why?,True,2,False,4,regressed
VBUU8eV0Kgo_000017_000027,descriptive,What kind of tool is [person_1] using?,True,2,False,3,regressed
VBUU8eV0Kgo_000017_000027,predictive,What will [person_1] do next?,True,2,False,0,regressed
Z6xOtz9fgU4_000001_000011,counterfactual_reason,Why?,True,0,False,1,regressed
gujDuakGPMo_000144_000154,explanatory,Why is [person_2] wearing a hat?,True,2,False,3,regressed
e6cdchkiq4A_000003_000013,descriptive,Where is [person_1]?,True,0,False,4,regressed
e6cdchkiq4A_000003_000013,predictive,What is [person_1] going to do?,True,3,False,4,regressed
Tyrj9S8xCQ0_000026_000036,explanatory,Why is [person_1] in a courtyard?,True,1,False,0,regressed
lEem-Pqd--4_000022_000032,counterfactual_reason,Why?,True,1,False,2,regressed
mOsr-3kiKsE_000000_000010,predictive_reason,Why?,True,3,False,0,regressed
mOsr-3kiKsE_000000_000010,counterfactual_reason,Why?,True,2,False,1,regressed
qrmy3ic9ZRs_000000_000010,descriptive,What is the color of [apple_2]?,True,4,False,0,regressed
W39adkRx-Ag_000113_000123,predictive,What will happen to [person_2]?,True,3,False,4,regressed
CyzC7mhpJY8_000001_000011,counterfactual_reason,Why?,True,2,False,1,regressed
5E2Mgi5M4Sc_000001_000011,descriptive,How is the wall?,True,3,False,1,regressed
VSvTlkkGhV8_000006_000016,explanatory,Why is [person_1] holding a stick?,True,3,False,2,regressed
iSmYrsNoqUI_000002_000012,explanatory,Why the kid on the left use a tool?,True,3,False,0,regressed
0RQg5WDhVKs_000001_000011,explanatory,Why does [person_1] remove the film from the bottle?,True,1,False,0,regressed
Ek9JRTLzEeg_000000_000010,descriptive,What does [person_3] look like?,True,0,False,2,regressed
Ek9JRTLzEeg_000000_000010,counterfactual_reason,Why?,True,1,False,3,regressed
p3R51kzCWX0_000000_000010,predictive,What will [person_1] do next?,True,1,False,4,regressed
-HPS3F9QhFU_000066_000076,descriptive,Where is [cup_1]?,True,3,False,4,regressed
0v6ppqTr0fE_000259_000269,descriptive,What is [person_1] doing?,True,2,False,0,regressed
Uk0K2z_7xpw_000007_000017,explanatory,Why is [person_1] turning himself?,True,4,False,0,regressed
gYBaYYqTrr0_000034_000044,explanatory,Why doesn't [person_1] sit on the horse?,True,1,False,2,regressed
wnf7y-t9GjU_000060_000070,predictive,What is [person_1] going to do?,True,4,False,2,regressed
wnf7y-t9GjU_000060_000070,counterfactual_reason,Why?,True,1,False,4,regressed
TFziXIM0sVU_000109_000119,descriptive,Where is [chair_6]?,True,3,False,4,regressed
lNGqMujPkyQ_000046_000056,descriptive,What is the color of the carpet?,True,0,False,4,regressed
lNGqMujPkyQ_000046_000056,predictive_reason,Why?,True,4,False,1,regressed
lNGqMujPkyQ_000046_000056,counterfactual,What would happen if [person_1] did not push the foot down?,True,4,False,1,regressed
UoswGPThMC4_000466_000476,predictive,What will [person_1] do next?,True,4,False,1,regressed
MAusBQWpiig_000015_000025,counterfactual,What will happen if it rains?,True,1,False,2,regressed
fb_e78ggCao_000618_000628,counterfactual_reason,Why?,True,0,False,2,regressed
BgMirHFqk1U_000010_000020,counterfactual_reason,Why?,True,4,False,2,regressed
3dpEMScR6I4_000095_000105,descriptive,What is [person_1] doing?,True,0,False,1,regressed
HH_OOEm9AW0_000014_000024,descriptive,What is the [person_1] wearing?,True,4,False,2,regressed
_yzUf6Q-i3A_000011_000021,predictive,What will [person_1] do next?,True,1,False,0,regressed
Ut7it8gBaTI_000095_000105,descriptive,Where is [person_1]?,True,1,False,0,regressed
Ejs1E5IGnS8_000012_000022,predictive_reason,Why?,True,3,False,1,regressed
ouHOGxsAUYY_000004_000014,predictive,What is [person_2] going to do?,True,4,False,3,regressed
8-wVqa-u0hU_000074_000084,descriptive,Where is the lamp ?,True,1,False,0,regressed
zwKydvJK3XM_000154_000164,descriptive,Where is [person_1]?,True,3,False,4,regressed
REDQzzcf8uY_000002_000012,explanatory,Why is [person_1] in the room ?,True,4,False,2,regressed
_4qZj68eBos_000174_000184,descriptive,Where is the [person_1]?,True,2,False,0,regressed
_4qZj68eBos_000174_000184,predictive,What is the [person_1] going to do?,True,4,False,2,regressed
_4qZj68eBos_000174_000184,counterfactual,What would happen if the basket of the [person_1] were holed?,True,0,False,2,regressed
a9jG8rejhvY_000103_000113,counterfactual_reason,Why?,True,2,False,3,regressed
9JYQ_IVkyj0_000120_000130,explanatory,Why are [person_2] and [person_3] playing games?,True,4,False,3,regressed
hbFhe1MQfXI_000042_000052,counterfactual,What will happen if [person_1] stands up?,True,0,False,3,regressed
qsyHNl4yYPY_000046_000056,predictive_reason,Why?,True,0,False,2,regressed
oBO4SKE1M3I_000000_000010,counterfactual_reason,Why?,True,3,False,0,regressed
jlM0qifCvhY_000851_000861,descriptive,How is this room?,True,2,False,1,regressed
qCe2u6ae_3Q_000015_000025,predictive_reason,Why?,True,4,False,3,regressed
iZ4P1HB2mwc_000006_000016,descriptive,What is [person_1] paying attention to?,True,3,False,1,regressed
iZ4P1HB2mwc_000006_000016,predictive_reason,Why?,True,2,False,4,regressed
n1ZfPx4XqAk_000074_000084,explanatory,Why does [person_1] play stacking cups?,True,4,False,1,regressed
8-QvKS3JpxA_000028_000038,predictive,What is [person_1] going to do?,True,3,False,2,regressed
_fU8QJhR1SU_000069_000079,descriptive,What is the color of [person_2]'s T - shirt?,True,0,False,1,regressed
_fU8QJhR1SU_000069_000079,counterfactual_reason,Why?,True,3,False,1,regressed
BMoNkUfI-R0_000015_000025,explanatory,Why is [person_1] in the room ?,True,4,False,2,regressed
RbkjYRITXCs_000004_000014,counterfactual_reason,Why?,True,1,False,3,regressed
BEP6F7zXZEo_000000_000010,predictive_reason,Why?,True,2,False,3,regressed
BEP6F7zXZEo_000000_000010,counterfactual,What will happen if [person_1] opened the [bottle_1] successfully by his hand at beginning?,True,4,False,2,regressed
lcmpx-h8tMI_000007_000017,counterfactual_reason,Why?,True,1,False,0,regressed
kQSnmBM-yzY_000014_000024,counterfactual_reason,Why?,True,4,False,2,regressed
YWGV7GPJlTk_000081_000091,explanatory,Why is [person_1] sitting here?,True,4,False,3,regressed
MiTWgyR09vg_000000_000010,predictive,What will [person_1] do after playing the game?,True,0,False,1,regressed
MiTWgyR09vg_000000_000010,counterfactual_reason,Why?,True,2,False,1,regressed
DaTcGP9bdS8_000001_000011,explanatory,Why is [person_1] raising his hands?,True,3,False,4,regressed
F559bkkKSp8_000007_000017,counterfactual,What if a big wave hit the people and camel?,True,1,False,4,regressed
uJbi9NWqWtQ_000007_000017,predictive_reason,Why?,True,3,False,2,regressed
2DNwbwWhYgA_000033_000043,predictive,What will [person_1] do next?,True,0,False,1,regressed
ydwrAt1N2z4_000160_000170,descriptive,What does [person_1] look like?,True,1,False,3,regressed
pux0X2ASsX0_000109_000119,descriptive,Where is [couch_1]?,True,2,False,0,regressed
7ptFDhJMSWQ_000007_000017,predictive_reason,Why?,True,0,False,1,regressed
0Yerdf3vNbA_000000_000010,counterfactual_reason,Why?,True,2,False,3,regressed
uB6US1tasc8_000173_000183,descriptive,What is the floor made of?,True,0,False,1,regressed
uB6US1tasc8_000173_000183,predictive_reason,Why?,True,2,False,3,regressed
lFCWPjrij_Y_000193_000203,descriptive,What does [person_2] look like?,True,0,False,4,regressed
hnMrALsTnYI_000010_000020,counterfactual,What will happen if [person_2] is hungry?,True,0,False,4,regressed
eixKewYnlqw_000014_000024,predictive,what will happen with [person_1] next after finishing cutting the hair of [sheep_1]?,True,2,False,4,regressed
XhDcRW450yg_000020_000030,descriptive,How is the room?,True,0,False,3,regressed
79bhUp9wOHE_000007_000017,counterfactual_reason,Why?,True,4,False,2,regressed
qUo3q_3pdMo_000032_000042,explanatory,Why is [person_1] standing in front of the gong?,True,1,False,0,regressed
qUo3q_3pdMo_000032_000042,predictive_reason,Why?,True,3,False,1,regressed
qUo3q_3pdMo_000032_000042,counterfactual_reason,Why?,True,2,False,1,regressed
1G-iF_ldr3A_000220_000230,descriptive,How many people are there in the room?,True,2,False,3,regressed
1G-iF_ldr3A_000220_000230,counterfactual,What will happen if [person_1] is tired?,True,1,False,0,regressed
L2vcoOUwD2M_000115_000125,descriptive,How many chairs are there in the room?,True,2,False,4,regressed
8spxTJbq7V4_000029_000039,predictive_reason,Why?,True,3,False,4,regressed
L8j4DkkPXyc_000117_000127,predictive,What is [person_1] going to do ? ,True,2,False,0,regressed
LB3YMGkR4TM_000012_000022,descriptive,Where is the [chair_1]?,True,4,False,0,regressed
_GY1H8V5T1c_000160_000170,predictive_reason,Why?,True,3,False,0,regressed
AyCAW9oUTak_000188_000198,predictive_reason,Why?,True,4,False,3,regressed
G43usII7KiU_000293_000303,predictive_reason,Why?,True,0,False,2,regressed
EROU-p5s-eQ_000000_000010,descriptive,Where is [person_1]?,True,2,False,3,regressed
Gk3cbI2eoes_000629_000639,descriptive,Where is [person_1]?,True,3,False,1,regressed
Gk3cbI2eoes_000629_000639,predictive_reason,Why?,True,0,False,3,regressed
MTz0mnnIL_E_000039_000049,counterfactual_reason,Why?,True,0,False,1,regressed
FSa0L7dIrrU_000018_000028,descriptive,what is [person_1] holding?,True,4,False,2,regressed
vJtrr0NzqcI_000045_000055,counterfactual_reason,Why?,True,3,False,1,regressed
WNdIufFBan0_000008_000018,counterfactual,What would happen if [person_1] held maracas with two hands?,True,1,False,3,regressed
RsbSx12onw8_000052_000062,predictive,What does [person_1] intend to do?,True,3,False,0,regressed
RsbSx12onw8_000052_000062,counterfactual,What will happen [person_1] just playing guitar?,True,1,False,2,regressed
AGFHvNwP09k_000071_000081,predictive_reason,Why?,True,3,False,1,regressed
AGFHvNwP09k_000071_000081,counterfactual_reason,Why?,True,0,False,1,regressed
xOdP4oRwA5E_000007_000017,descriptive,Where is [person_1]?,True,4,False,0,regressed
laDVoYAkH2A_000016_000026,explanatory,Why is [person_2] so excited?,True,2,False,1,regressed
oNOwD9YU3zY_000106_000116,predictive,What will [person_1] do next after he starts to ride?,True,2,False,1,regressed
rP5wRwbckUw_000086_000096,predictive_reason,Why?,True,4,False,2,regressed
LFmJxkzJTPc_000059_000069,counterfactual_reason,Why?,True,4,False,2,regressed
MBZtwdlqSf8_000251_000261,predictive,What is [person_2] going to do?,True,1,False,0,regressed
MBZtwdlqSf8_000251_000261,counterfactual_reason,Why?,True,4,False,2,regressed
Wks7oT4ECic_000007_000017,counterfactual,What will happen if [person_1] is tired?,True,2,False,4,regressed
9UR3o7yVJD0_000063_000073,predictive_reason,Why?,True,1,False,4,regressed
9UR3o7yVJD0_000063_000073,counterfactual_reason,Why?,True,1,False,2,regressed
_TeSpdzziYE_000037_000047,predictive_reason,Why?,True,0,False,4,regressed
gtmGt3K5uTc_000494_000504,descriptive,Where is [car_1]?,True,3,False,2,regressed
gtmGt3K5uTc_000494_000504,explanatory,Why is [person_1] outside?,True,4,False,3,regressed
70gpxqLnDkk_000000_000010,counterfactual,What would happen if [person_1] begins to cough?,True,2,False,4,regressed
0uENA1jWg0E_000000_000010,predictive_reason,Why?,True,0,False,1,regressed
yZWAuOOYYRo_000000_000010,descriptive,What is the [person_1] wearing?,True,2,False,4,regressed
yZWAuOOYYRo_000000_000010,predictive,What is the [person_1] going to do?,True,1,False,0,regressed
HKlsrK3pPgs_000059_000069,counterfactual_reason,Why?,True,1,False,3,regressed
byOpnyisMsE_000234_000244,counterfactual_reason,Why?,True,0,False,4,regressed
ZxEy0qxsCmg_000026_000036,counterfactual,What would happen if [person_6] refuses to play games?,True,4,False,3,regressed
fHdKDTMaP38_000009_000019,counterfactual,What would happen if [person_2] did not drop the paper?,True,2,False,0,regressed
lDFVtg09DrQ_000006_000016,descriptive,What color is the shirt of [person_1]?,True,1,False,0,regressed
M5dQorVMCJM_000026_000036,predictive,What is the girl wearing a card going to do?,True,4,False,3,regressed
KmM_ejdE0F8_000093_000103,counterfactual,What will happen if [person_1] falls?,True,3,False,2,regressed
TU6yRYt5JB8_000000_000010,counterfactual_reason,Why?,True,3,False,1,regressed
pCu98Z876k4_000002_000012,counterfactual_reason,Why?,True,0,False,4,regressed
jJItjDaujgs_000044_000054,explanatory,Why did the [person_1] step ahead?,True,2,False,1,regressed
7nDf1nWRLi0_000012_000022,descriptive,Where is [clock_1]?,True,2,False,4,regressed
8y4yJzzd_54_000016_000026,predictive,What will the [person_2] do next?,True,0,False,2,regressed
uCLVDht_sSU_000088_000098,descriptive,Where is [couch_1]?,True,2,False,1,regressed
ia-siEqXDUM_000074_000084,descriptive,How is the room?,True,3,False,1,regressed
ia-siEqXDUM_000074_000084,counterfactual_reason,Why?,True,2,False,0,regressed
h43jOfCJ_eg_000019_000029,explanatory,Why is [person_1] playing the keyboard?,True,3,False,1,regressed
MY6av2WC07U_000012_000022,descriptive,Where is [person_1] standing?,True,2,False,4,regressed
_-Q0rdmKaGs_000116_000126,predictive,What does [person_1] tend to do?,True,0,False,2,regressed
zT0R_jxsT0s_000168_000178,predictive,What will [person_1] do after seeing [person_2]?,True,2,False,4,regressed
gjtS-mIFBeo_000005_000015,descriptive,What is the color of [person_2]'s shirt?,True,1,False,2,regressed
176-Ux-Y8sg_000036_000046,descriptive,where is [person_2]?,True,3,False,0,regressed
176-Ux-Y8sg_000036_000046,predictive,what is [person_2] going to do?,True,4,False,2,regressed
arR-XJuvlgI_000010_000020,explanatory,Why is [person_1] standing there?,True,3,False,4,regressed
5hjTZcAbEdM_000027_000037,predictive,What is [person_1] going to do?,True,0,False,1,regressed
WPChWk4F2_E_000001_000011,descriptive,What is the color of [chair_1]?,True,0,False,3,regressed
RsNydKR6bb4_000165_000175,counterfactual_reason,Why?,True,3,False,2,regressed
fNiDBC6YRCs_000015_000025,descriptive,Where is [person_1]?,True,3,False,0,regressed
fNiDBC6YRCs_000015_000025,predictive_reason,Why?,True,4,False,2,regressed
kb3xmCdYrXw_000076_000086,counterfactual_reason,Why?,True,4,False,3,regressed
RcIPQIIM8tU_000005_000015,explanatory,Why does [person_1] place the tire on the plate?,True,0,False,1,regressed
S5yzfsKyuyc_000077_000087,descriptive,How is the room?,True,3,False,4,regressed
7qOf6jE6uks_000076_000086,descriptive,What is the color of [person_1]'s shirt?,True,0,False,3,regressed
nyO86Yf_MA0_000197_000207,predictive,What will [person_7] do next?,True,0,False,3,regressed
XVOLCuoaPD4_000039_000049,predictive,What will [person_1] do next?,True,4,False,3,regressed
JM_JhzIaUqI_000041_000051,predictive,What is [person_1] going to do?,True,1,False,4,regressed
NCV2F8kYozU_000092_000102,descriptive,What is the color of [person_1]'s T - shirt?,True,4,False,0,regressed
CiI-TTPXkPc_000002_000012,counterfactual_reason,Why?,True,2,False,0,regressed
TMZZxpXhnX0_000146_000156,predictive_reason,Why?,True,1,False,3,regressed
-h51qPo7Q4A_000510_000520,predictive,What is [person_2] going to do?,True,4,False,3,regressed
krr6z5B1f5Y_000389_000399,descriptive,Where is [car_1]?,True,0,False,1,regressed
uRk1GdVFMWM_000220_000230,explanatory,Why is [person_1] next to [person_2]?,True,4,False,1,regressed
uRk1GdVFMWM_000220_000230,predictive,What is [person_1] going to do?,True,2,False,4,regressed
EKN1Yhz8j7o_000157_000167,counterfactual_reason,Why?,True,0,False,2,regressed
5z9RiYdV5OA_000289_000299,predictive,What will [person_1] do?,True,4,False,1,regressed
rglQS4O_h_M_000139_000149,descriptive,What is the color of [person_1]'s shirt?,True,1,False,3,regressed
6WzZUSgEw6s_000003_000013,explanatory,Why can [person_1] sit down?,True,4,False,2,regressed
yHI8-gstGTM_000000_000010,counterfactual,What would happen if [person_1] didn't salute [person_2]?,True,4,False,1,regressed
QQxFLpKia6E_000006_000016,predictive_reason,Why?,True,4,False,0,regressed
NeTnykQUxS8_000027_000037,descriptive,What does [person_1] look like?,True,0,False,2,regressed
Z7R1pPc8LAY_000000_000010,descriptive,Where is the [bottle_1]?,True,1,False,4,regressed
zxfw3VMo5nI_000060_000070,explanatory,Why is [person_1] sitting there?,True,3,False,1,regressed
lehN5HgDnUE_000025_000035,predictive_reason,Why?,True,4,False,0,regressed
Y5EE-5euDw8_000005_000015,predictive,What is [person_1] going to do?,True,0,False,3,regressed
5NkNUQKV4Ec_000049_000059,predictive,What is [person_1] going to do?,True,4,False,2,regressed
yvL1sUHban8_000006_000016,counterfactual,What will happen if [person_1] didn't open the beer successfully at first?,True,0,False,4,regressed
Up0ooWjBmco_000063_000073,predictive,What is the [person_1] going to do?,True,2,False,4,regressed
HeG3JF69s4E_000050_000060,explanatory,Why is [person_1] holding the weights ?,True,4,False,0,regressed
h72VjfD_8gk_000066_000076,predictive,What will [person_1] do after playing?,True,4,False,0,regressed
APvEpu3ZYoI_000024_000034,counterfactual,What would happen if there were not the light?,True,2,False,0,regressed
PRm6Axqb9Gs_000070_000080,counterfactual,What will happen if [person_1] touches the keyboard repeatedly?,True,0,False,1,regressed
MODqVTXSs5E_000164_000174,counterfactual,What would happen if the pillow were thrown behind the [couch_1]?,True,1,False,0,regressed
kQ_KjTWPD60_000380_000390,descriptive,Where is [person_1]?,True,3,False,0,regressed
dA3SBK-rSYQ_001500_001510,counterfactual_reason,Why?,True,0,False,2,regressed
sQxPhp0Wi7o_000556_000566,predictive_reason,Why?,True,0,False,3,regressed
FAlFg6gQa50_000001_000011,explanatory,Why does [person_1] put his hands on the ground?,True,3,False,2,regressed
IOS9dELCiFI_000019_000029,predictive,What may happen to the [person_1]?,True,3,False,4,regressed
b3Dmh8ed_hg_000008_000018,descriptive,where is [bird_1]?,True,0,False,1,regressed
YYD0TpTJ-5s_000004_000014,counterfactual,What would happen if there was no cup?,True,0,False,1,regressed
VP8a8xjUENM_000009_000019,descriptive,What was [person_1] doing?,True,0,False,2,regressed
VP8a8xjUENM_000009_000019,predictive,What is [person_1] going to do?,True,2,False,0,regressed
HLT5wjR6RIc_000109_000119,counterfactual_reason,Why?,True,0,False,4,regressed
TDNX_X_bRig_000151_000161,predictive,What does [person_1] intend to do?,True,1,False,3,regressed
Uo6eU9kFgL0_000134_000144,predictive,What will [person_1] do next?,True,2,False,1,regressed
NrsxEgAgUZI_000369_000379,predictive_reason,Why?,True,1,False,4,regressed
CjH9WzV5nFE_000077_000087,predictive_reason,Why?,True,3,False,0,regressed
CjH9WzV5nFE_000077_000087,counterfactual,What will happen if the lights are off?,True,0,False,4,regressed
SdLY4CfbrIw_000001_000011,descriptive,What is the color of [person_1]'s shirt?,True,0,False,3,regressed
iuuICKDReI4_000009_000019,predictive_reason,Why?,True,0,False,1,regressed
fhNXb8qCPJY_000003_000013,descriptive,Where is [couch_1]?,True,1,False,2,regressed
6sE8OQ619vg_000030_000040,counterfactual_reason,Why?,True,0,False,3,regressed
J4dc67x2uFM_000151_000161,counterfactual_reason,Why?,True,2,False,4,regressed
pd0kWNKAgkM_000009_000019,descriptive,what is [person_1] holding?,True,0,False,2,regressed
g0UG9H8j5sw_000014_000024,counterfactual,What if [person_1] sat at the library?,True,4,False,3,regressed
v7iwnCPiDw0_000012_000022,counterfactual,What would happen if it suddenly rained?,True,4,False,3,regressed
UdVtWlyTjNs_000044_000054,counterfactual_reason,Why?,True,1,False,0,regressed
LILhlX_dyrc_000118_000128,predictive,What is [person_2] going to do?,True,1,False,0,regressed
LILhlX_dyrc_000118_000128,counterfactual_reason,Why?,True,3,False,0,regressed
yk60ImaMf_I_000006_000016,descriptive,What is [person_1] doing?,True,4,False,1,regressed
yk60ImaMf_I_000006_000016,predictive,What will [person_1] do after handling this fruit?,True,3,False,1,regressed
1VV2X8epoUw_000024_000034,counterfactual_reason,Why?,True,3,False,1,regressed
KCgk6YdBZyM_000000_000010,predictive,What does [person_1] do?,True,3,False,1,regressed
C9SHuQ8iHrs_000021_000031,counterfactual,What will happen if [person_1] finishes playing music?,True,2,False,4,regressed
q15_r6UEREE_000141_000151,predictive_reason,Why?,True,2,False,0,regressed
c46Svamecpg_000001_000011,descriptive,What color is the sweater [person_1] is wearing?,True,3,False,0,regressed
1KDhttheBQg_000128_000138,counterfactual_reason,Why?,True,0,False,2,regressed
iY3HYoBzHrI_000154_000164,counterfactual_reason,Why?,True,4,False,0,regressed
2VQ75OhjFtk_000064_000074,counterfactual,what will happen if [person_1] does not talk?,True,0,False,3,regressed
t9QtA1JUCUk_000049_000059,counterfactual_reason,Why?,True,4,False,0,regressed
P2jehGb3eKA_000003_000013,counterfactual_reason,Why?,True,0,False,3,regressed
UPut3nnX8mc_000012_000022,predictive_reason,Why?,True,3,False,0,regressed
FCnZ-Y2aqNo_000056_000066,predictive,"What will [person_2] , [person_1] and [person_3] do next?",True,2,False,0,regressed
